0.0,-1.3115342145653131e-14,2.0605739337042904e-15
0.7131184858567774,0.7131184858567707,7.815970093361103e-15
1.1997464034600083,1.1997464034600065,-2.0605739337042904e-15
1.3191810689798316,1.319181068979823,-6.0396132539608514e-15
1.0695389263941886,1.0695389263941746,4.0500935938325715e-15
0.5877852522924732,0.5877852522924628,6.0396132539608514e-15
0.09676185363621537,0.09676185363621492,1.0089706847793422e-14
-0.18054327351936428,-0.18054327351936764,2.842170943040401e-16
-0.10672859079313857,-0.10672859079314229,1.5276668818842154e-15
0.3170418001735462,0.3170418001735434,8.952838470577262e-15
0.9510565162951533,0.9510565162951536,5.346834086594754e-15
1.5700725030211622,1.570072503021166,1.8474111129762605e-15
1.9490832447234254,1.9490832447234265,-5.502265310042276e-15
1.9490832447234252,1.9490832447234174,-2.90878432451791e-15
1.570072503021162,1.5700725030211615,7.993605777301127e-16
0.951056516295154,0.9510565162951496,-6.501466032204917e-15
0.31704180017354666,0.3170418001735337,1.1226575225009583e-14
-0.10672859079313901,-0.10672859079315217,9.237055564881303e-15
-0.1805432735193645,-0.18054327351935961,1.4530598946294048e-14
0.09676185363621503,0.09676185363621358,-6.0396132539608514e-15
0.5877852522924728,0.5877852522924742,9.805489753489383e-15
1.069538926394188,1.0695389263941832,2.7000623958883807e-15
1.3191810689798318,1.3191810689798227,1.1084466677857563e-14
1.1997464034600076,1.1997464034600152,4.405364961712621e-15
0.7131184858567763,0.7131184858567815,-1.9184653865522706e-15
7.34788079488412e-16,-3.6281873107051186e-15,4.973799150320702e-16
-0.7131184858567768,-0.713118485856771,1.1368683772161603e-15
-1.1997464034600085,-1.1997464034600085,1.0018652574217412e-14
-1.319181068979832,-1.3191810689798322,-6.536993168992922e-15
-1.0695389263941861,-1.0695389263941946,1.1297629498585594e-14
-0.5877852522924738,-0.5877852522924819,-3.197442310920451e-15
-0.09676185363621626,-0.09676185363622114,1.6342482922482305e-15
0.18054327351936394,0.18054327351936955,7.922551503725117e-15
0.10672859079313857,0.1067285907931349,9.734435479913373e-15
-0.3170418001735489,-0.3170418001735506,1.659117287999834e-14
-0.9510565162951526,-0.9510565162951399,3.232969447708456e-15
-1.5700725030211613,-1.5700725030211502,-6.30606677987089e-15
-1.949083244723425,-1.9490832447234223,4.165556788393588e-15
-1.9490832447234254,-1.949083244723427,-2.6290081223123707e-15
-1.5700725030211595,-1.5700725030211637,3.943512183468556e-15
-0.9510565162951546,-0.9510565162951519,-6.359357485052897e-15
-0.317041800173544,-0.3170418001735467,-1.4566126083082055e-15
0.10672859079313834,0.10672859079314365,2.806643806252396e-14
0.18054327351936428,0.18054327351937324,-9.308109838457313e-15
-0.09676185363621714,-0.096761853636214,6.750155989720952e-15
-0.5877852522924722,-0.5877852522924376,1.6768808563938364e-14
-1.0695389263941897,-1.0695389263941837,-7.815970093361102e-16
-1.3191810689798311,-1.3191810689798413,-5.684341886080802e-15
-1.1997464034600074,-1.1997464034600005,3.268496584496461e-15
-0.7131184858567751,-0.7131184858567551,2.842170943040401e-15
